character_id,raw_character_text
2457.0,Big Donut
2458.0,Big Hand Guy
2459.0,Naval Announcer
2460.0,Recruiting Officer
2461.0,Asian Man
2462.0,Drill Instructor
2463.0,Barney's Mom
2464.0,Head Chef
2465.0,Head Instructor
2466.0,WORLD WAR I RECREATIONISTS
2467.0,Other Kids
2468.0,Bob Denver
2469.0,Captain Tenille
2470.0,Female Ensign
2471.0,Enemy Crewperson
2472.0,Enemy Captain
2473.0,Asian Ensign
2474.0,Hick
2475.0,Russian Ambassador
2476.0,U.S. Ambassador
2477.0,Lenin
2478.0,Sonar Operator
2479.0,AIRCRAFT CARRIER CAPTAIN
2480.0,Thought Bubble Moe
2481.0,Thought Bubble Bart
2483.0,Admiral #1
2484.0,Admiral #3
2485.0,Admiral #4
2486.0,Janitor
2488.0,Agent Miller
2489.0,Lucius Sweet
2490.0,Mission Impossible Voice
2491.0,Truman
2492.0,British Official
2493.0,Spanish Official
2494.0,French Official
2495.0,Customs Official
2496.0,Street Vendor
2497.0,Castro
2499.0,Cuban Undersecretary
2500.0,Agency Clerk
2502.0,Cat Lady
2503.0,Computer Voice
2504.0,Head Chocobot
2505.0,Major Nougat
2506.0,All Chocobots
2507.0,Young Exec
2508.0,Older Exec
2509.0,Female Exec
2510.0,Other Executives
2511.0,Garbage Man #1
2512.0,Garbage Man #2
2513.0,Ray Magini
2514.0,Paul
2515.0,Susie
2516.0,Bono
2517.0,The Edge
2518.0,Adam Clayton
2520.0,A Few People
2521.0,Giant-nosed Man
2522.0,Garbage Men
2523.0,U2
2524.0,Oskar
2525.0,Union Leader
2526.0,Second Indian
2528.0,Commie Nazi
2529.0,Other Team
2530.0,Muscular Man
2531.0,Sherpa #1
2532.0,Sherpa #2
2535.0,Faucet-head Kid's Mother
2536.0,Soldier
2537.0,Russian Man #1
2538.0,Russian Man #2
2539.0,HOMER'S VOICE MAIL
2540.0,FISH-HAG
2541.0,Telephone Repairman
2542.0,Bridge Operator
2543.0,Cow
2544.0,Studio Audience
2545.0,Pirate Captain
2546.0,Pirate #1
2547.0,Ilsa
2549.0,Minister
2550.0,Stadium Announcer
2551.0,Stadium Crowd
2552.0,Kicker
2553.0,Alex
2554.0,Thug #1
2555.0,Thug #2
2556.0,Cardinal Flanders
2557.0,President Lenny
2558.0,Heckle
2559.0,Jeckle
2560.0,Passerby
2561.0,Edison's Ghost
2562.0,Visitor
2563.0,Female Visitor
2564.0,Eagle
2565.0,Toucan
2566.0,Vulture
2568.0,Library Lady Tress
2570.0,Ed McMahon
2571.0,Regis Philbin
2572.0,KATHIE LEE
2573.0,Jerry Springer
2574.0,Woman In Audience
2575.0,Homie Bear
2576.0,BART BART
2577.0,Ranger Ned
2578.0,Kim Basinger
2579.0,Alec Baldwin
2580.0,Ron Howard
2581.0,Gentleman
2582.0,ALECKIM
2583.0,ALECKIMRON
2584.0,STUDIO EXECUTIVE
2585.0,Seth
2586.0,Munchie
2587.0,Middle-aged Grampa
2588.0,Young Mona
2589.0,Young Munchie
2590.0,Young Seth
2591.0,Hippie Girl #1
2592.0,Hippie Girl #2
2594.0,Jill St. John
2595.0,Phyllis Diller
2596.0,Sarah Ferguson
2597.0,Skeleton
2598.0,Lips
2599.0,Range-rover Mom
2600.0,Lobster Clerk
2601.0,Documentary Narrator
2602.0,Taskmaster
2603.0,Mr. Toad
2604.0,President Of Harvard
2605.0,Comptroller Atkins
2606.0,REAL COMPT. ATKINS
2607.0,Robot Cowboy #1
2608.0,Robot Cowboy #2
2609.0,Robot Cowboy #3
2610.0,Curly
2611.0,Old Curly
2612.0,3-Year-Old Homer
2613.0,Admitting Nurse
2614.0,Taffy Shop Clerk
2615.0,Sad-looking Frenchman
2616.0,Man In Dinner Jacket
2617.0,British Raj Man
2618.0,Woman In Wedding Dress
2619.0,Caribbean Outcast
2620.0,Son
2621.0,Young Woman
2622.0,Hideous Alien #1
2623.0,Hideous Alien #2
2624.0,C-3PO
2626.0,Neil Armstrong
2627.0,Dr. Smith
2628.0,Nerdy Young Woman
2629.0,Crowd Of Nerds
2630.0,Mark Hamill
2631.0,Ernie
2632.0,Big Tom
2633.0,Leavelle
2634.0,Gangstersmolls
2635.0,Theater Owner
2636.0,Demolition Foreman
2637.0,Don Rickles
2638.0,Car Wash Employee
2639.0,Babe
2640.0,Samoan Attorney
2641.0,Hunter S. Thompson
2642.0,Joan Rivers
2643.0,LANCE
2644.0,Pit Boss
2645.0,WAITRESS #1
2646.0,Ginger
2648.0,Graeme Edge
2649.0,Justin Hayward
2650.0,John Lodge
2651.0,Ray Thomas
2653.0,Cyndi Lauper
2654.0,Dennis Conroy
2655.0,WHINY TWENTYSOMETHING GUY
2656.0,SASSY TWENTYSOMETHING GAL
2657.0,Wacky Friend
2658.0,Deep-voiced Announcer
2659.0,Higher Nasal Announcer
2660.0,Mrs. Muntz
2661.0,Craggy Farmer
2662.0,Creepy English Boy #2
2663.0,Creepy English Girl #1
2664.0,Constable
2665.0,Creepy English Girl #2
2666.0,Townsfolk
2667.0,Pyro
2668.0,Adults
2669.0,Postmaster Bill
2670.0,Man In Military Uniform
2671.0,Government Official
2672.0,Mailman #1
2673.0,Mailman #2
2674.0,Mailman #3
2675.0,Wally
2676.0,Guys
2677.0,Rudy
2678.0,Rosey Grier
2679.0,Old Player
2680.0,Little Guy
2681.0,Troy Aikman
2682.0,Dan Marino
2683.0,Man Next To Dan
2684.0,Male Voice
2685.0,Vincent Price
2686.0,Ticket Scalper
2687.0,Pat Summerall
2688.0,John Madden
2689.0,Dolly Parton
2690.0,Rupert Murdoch
2691.0,Enchanted Policemen
2692.0,Football Players
2693.0,Reporter #4
2695.0,JODY PRICE
2696.0,Archie Bunker
2697.0,Bad Flanders
2698.0,Lieutenant
2699.0,Commander
2700.0,Bank Robber #1
2701.0,Bank Robber #2
2702.0,POLICECOP #2
2703.0,POLICECOP #1
2704.0,Banker
2705.0,DETECTIVE HOMER SIMPSON
2706.0,2nd Producer
2707.0,3rd Producer
2708.0,4th Producer
2709.0,5th Producer
2710.0,Saleswoman
2711.0,TRENT
2712.0,Valet
2713.0,Guest #1
2714.0,"Ed Begley, Jr."
2715.0,Lorne Michaels
2716.0,Guest #2
2719.0,MACAW
2720.0,Crewman
2721.0,Elton John
2722.0,Female S.U.V. Voice
2723.0,Sergeant Crew
2725.0,Curtis E. Bear
2727.0,Australian Gamekeeper
2728.0,Workmen
2729.0,Omnitouch Rep
2730.0,Security Guard #2
2731.0,New Age Clerk
2732.0,Deep Male Voice
2733.0,Repo Man #1
2734.0,Repo Man #2
2735.0,RED
2736.0,Cow #1
2737.0,Red's Friend #1
2738.0,Red's Friend #2
2739.0,ABBA
2740.0,Missionary #1
2741.0,Missionary #2
2742.0,Old Lady
2743.0,Tourist #1
2744.0,Trucker #3
2745.0,Various Truckers
2746.0,Trucker #5
2747.0,Trucker #4
2748.0,Navitron Auto-drive
2749.0,Truckers
2750.0,Señor Ding-Dong
2751.0,Gopher
2752.0,Unicorn
2753.0,Slavedriver Willie
2754.0,Pharaoh Skinner
2755.0,BURNING BUSH
2756.0,Mosesmilhouse
2759.0,Methuselah Grampa
2760.0,Goliathnelson
2762.0,Teen
2763.0,Tv Handyman
2764.0,HANDYMAN
2765.0,Astrid Weller
2766.0,Jasper Johns
2768.0,Cubist Musician
2769.0,Andy Warhol
2770.0,Burn Victims
2771.0,French Representative
2772.0,Ioc Chairman
2773.0,Russian Representative
2774.0,Latin Representative
2775.0,OTHER REPRESENTATIVES
2776.0,JAPANESE REPRESENTATIVE
2777.0,Olympic Representatives
2779.0,Seniors
2780.0,Sweet Elderly Lady
2781.0,Scarlett
2782.0,Rhett
2783.0,Other Seniors
2784.0,Native-american Man
2785.0,Jack LaLanne
2786.0,Male Host
2787.0,Appraiser
2788.0,Everyone In Store
2789.0,Kevin Costner
2790.0,PEOPLE
2791.0,Arthur Fortune
2792.0,Conga Line
2793.0,PEDESTRIANS
2795.0,Jerry Rude
2796.0,Local
2797.0,3rd Local
2799.0,Commercial Anncr
2800.0,Pudding Representative
2803.0,HAWKING
2804.0,Computer Voice 2
2805.0,GARABEDIAN
2806.0,Mr. Pennybags
2807.0,Japanese Stewardess
2808.0,Jim Belushi
2809.0,Toilet
2810.0,TV CHARACTER
2811.0,Woody Allen
2812.0,Sumo
2813.0,Magic Fish
2814.0,Cartoon Squid
2815.0,Japanese Father
2816.0,Gameshow Host
2817.0,Canadian Man
2819.0,Somber Announcer
2820.0,Salesperson
2821.0,Electric Car Computer
2822.0,WILLIAMROBYN
2823.0,Mel Gibson
2824.0,WILLIAM
2825.0,ROBYN
2826.0,MR.SMITHMEL
2827.0,John Travolta
2828.0,MAN ON RIGHT
2829.0,MAN ON LEFT
2830.0,Bus Tour Guide
2831.0,Anne
2832.0,MR. SMITHMEL
2834.0,Senator Payne
2835.0,Senate Leader
2836.0,DISTINGUISHED-LOOKING MAN
2837.0,Tram Guide
2838.0,Irene Ryan
2839.0,Batman
2840.0,Robin
2842.0,Hosey the Bear
2843.0,Researcher #1
2844.0,Researcher #2
2845.0,Video Game
2846.0,Staffer
2847.0,Electronic Organizer
2848.0,Navajo Boy
2849.0,Dancer
2850.0,SOLIDIER #1
2851.0,Sir Widebottom
2852.0,SCHOOLKIDS
2853.0,Satellite
2854.0,Mark McGwire
2855.0,Homer Effigy
2856.0,Newspaper Worker #1
2857.0,Newspaper Worker #2
2858.0,SHREWISH WOMAN
2859.0,Lifeways Editor
2860.0,Mimi
2861.0,German Man
2862.0,German Woman
2863.0,Farm Critic
2864.0,Tv Critic
2865.0,Theater Critic
2866.0,Herald
2867.0,Salvatore
2868.0,DINNER THEATRE OWNER
2869.0,Deli Owner
2870.0,French Chef
2871.0,Dinner Theater Owner
2873.0,CREEPY VOICE
2874.0,Lucy Lawless
2875.0,Dick Clark
2876.0,Band Member #1
2877.0,Band Member #2
2878.0,Band Member #3
2879.0,Rick James
2881.0,Tom Arnold
2882.0,Pauly Shore
2883.0,Rosie O'Donnell
2884.0,Terrible Celebrities
2885.0,ROSIE O'DONNEL
2887.0,G.I.
2888.0,Dead German Soldier
2889.0,Musketeer
2890.0,Man In The Iron Mask
2891.0,Zorro
2892.0,Princess
2893.0,Scarlet Pimpernel
2894.0,King Arthur
2895.0,Rap Singer
2896.0,B-52'S
2897.0,HOMERA
2899.0,Farmer #2
2900.0,Storekeeper
2902.0,Sandy
2903.0,J.P.
2905.0,New Yorker
2906.0,Burns Ball
2907.0,PENN
2908.0,Smiley the Elf
2909.0,Happy The Elf
2910.0,Giggly The Elf
2911.0,Pat O'Brien
2912.0,Nancy O'Dell
2913.0,Man In Line
2914.0,Boy In Car
2915.0,Girl In Car
2917.0,Allen
2918.0,Shelbyville Father
2919.0,SHELBYVILLE FATHER AND MOTHER
2920.0,Forklift Driver
2922.0,Businessman
2923.0,ZOO OWNER
2924.0,Butch Patrick
2925.0,Anoop
2926.0,Poonam
2927.0,Flamboyant Theater-type
2928.0,Christopher
2931.0,Man With No Face
2932.0,Fast-talking Announcer
2933.0,Jay North
2934.0,Johnny Bobby
2935.0,NRBQ
2936.0,Fretful Mother
2937.0,Grim Father
2938.0,Cop
2939.0,Rebel
2940.0,Meathook
2941.0,Ramrod
2942.0,Bikers
2943.0,BURLY BARTENDER
2945.0,Plaintiff
2946.0,Defendant
2947.0,Jim Hope
2948.0,LINDSEY
2949.0,Male Executive
2950.0,Dixie Chicks
2951.0,Funzo
2952.0,Gary Coleman
2953.0,Goodwill Driver
2954.0,Chair Lift Operator
2955.0,Ski Instructor
2957.0,Lodge Employee #1
2958.0,Lodge Employee #2
2959.0,Mr. Sakamoto
2960.0,Ricky
2961.0,Lucy
2962.0,Fred
2963.0,John Wayne
2964.0,RASPY VOICE
2965.0,Left Snake
2966.0,Right Snake
2967.0,Both Snakes
2968.0,Virtual Doctor
2969.0,Lubchenko
2970.0,Men's Singing Group
2971.0,Frat Boy #1
2972.0,Frat Boy #2
2973.0,Brother Faith
2974.0,Bart's Congregation
2975.0,Float Singers
2976.0,FAN
2977.0,Britney Spears
2978.0,SEAT FILLER
2979.0,Chapman
2980.0,Coast Guard Guy
2981.0,Party Guests
2982.0,Asian Pirate
2983.0,CLOSING
2984.0,Rat-pack Kid
2985.0,SALESGUY
2986.0,Randy Bachman
2987.0,Fred Turner
2988.0,State Comptroller Atkins
2989.0,Giant Pearl
2990.0,Dream Homer
2991.0,Jockey #1
2992.0,Jockey #2
2993.0,Mrs. Vanderbilt
2994.0,Mr. Vanderbilt
2995.0,Jockeys
2996.0,Tree Jockey
2997.0,Toadstool Jockey
2998.0,Woman Jockey
3000.0,Hank Jockey
3001.0,Duncan
3002.0,FIRST PARROT
3003.0,SECOND PARROT
3004.0,Clay Babcock
3005.0,Mrs. Babcock
3006.0,Crew Chief
3007.0,LINDSAY
3008.0,Rachel
3010.0,Teen-aged Hooligan
3011.0,Betty White
3012.0,Mr. Rogers
3013.0,Yo-Yo Ma
3015.0,Ellmeaux
3016.0,Craig
3017.0,Amy
3018.0,Qtoktok
3019.0,Ak
3020.0,LISA JUNIOR
3022.0,Chipper Guide
3023.0,Babe Ruth
3024.0,Titania
3025.0,Phil Angelides
3026.0,Dr. Velimirovic
3027.0,Jailbird's Son
3028.0,Slick-looking Man #1
3029.0,Slick-looking Man #2
3030.0,Slick-looking Man #3
3031.0,Second Nurse
3033.0,20-ISH MOE
3034.0,NO NONSENSE FEMALE VOICE
3035.0,Helen Morehouse
3036.0,Soap Announcer
3037.0,Ingenue
3038.0,Contessa
3039.0,Arthur Crandall
3040.0,Casino Manager
3041.0,Hologram Nelson
3042.0,Heckler
3043.0,Old Barney
3044.0,Helen Thomas
3046.0,Security Advisor Kearney
3048.0,Old Krusty
3049.0,Billy Carter's Ghost
3050.0,Foreign Delegates
3051.0,German Delegate
3052.0,British Delegate
3053.0,French Delegate
3054.0,Chinese Delegate
3055.0,TIKI
3057.0,Lindsay Naegle
3058.0,Factory Foreman
3059.0,Burt Reynolds
3060.0,Charlie Rose
3061.0,Robert Evans
3062.0,Inspector
3063.0,Boisterous Student
3064.0,Veejay
3065.0,Younger Veejay
3066.0,JOE C.
3067.0,Kid Rock
3068.0,Band
3069.0,Sheriff
3070.0,Female Student
3071.0,Male Student
3072.0,RADIO ANNCR
3073.0,Southern Dowager
3074.0,Cyborganizer
3075.0,Robobaby
3076.0,Eduardo
3077.0,Dance Coach
3078.0,PLAIN JANE
3079.0,Latin Milhouse
3080.0,LISABELLA
3081.0,Little Vicki
3082.0,Texan Man
3083.0,Thought Bubble Homer
3084.0,ORGAN SALESMAN
3085.0,Mall Manager
3086.0,Bojangles
3089.0,Bret Michaels
3090.0,The Admiral
3091.0,Lead Singer
3092.0,Tourist
3093.0,Other Doctors
3094.0,Dr. Wilmore
3096.0,RUPERT
3097.0,Crew Member
3098.0,Dr. Stephen Hawking
3099.0,Richie Rich
3100.0,Female Artist
3101.0,Sidekick #2
3102.0,LISA'S LAWYER
3103.0,Willie Nelson
3104.0,Huckleberry Hound
3105.0,St. Peter
3106.0,Ghost Homer
3107.0,SCOUT
3108.0,SATAN
3109.0,Troll
3110.0,Goldilocks
3111.0,RAPUNZEL
3112.0,Witch
3113.0,Handsome Man
3114.0,Snorky
3119.0,Woodpecker
3120.0,Phone Recording
3121.0,BAD AUSTIN POWERS IMPRESSION
3122.0,Phone Company Lady
3123.0,CARTOON MAN
3124.0,PHONEY
3125.0,939'ers
3126.0,TRANSPORTER
3127.0,Prospector
3128.0,Roger Daltrey
3129.0,John Entwistle
3130.0,Pete Townshend
3131.0,PETEROGERJOHN
3132.0,Olde Springfielders
3134.0,Stephen King
3135.0,'For Dummies' Author
3136.0,Christopher Walken
3137.0,Tom Clancy
3138.0,Maya Angelou
3139.0,Amy Tan
3140.0,AUTHOR
3141.0,Sophie
3142.0,FEMALE SOLDIER
3144.0,Stereo Voice
3145.0,Ace of Hearts
3146.0,Ace of Clubs
3147.0,Ace of Diamonds
3148.0,Ace of Spades
3149.0,ALL FOUR ACES
3150.0,MAN WITH JEWELER'S LOUPE
3151.0,Female Teen #1
3152.0,Female Teen #2
3153.0,Mobsters
3154.0,Squealer
3155.0,Johnny Tightlips
3156.0,Old Barber
3157.0,Mr. Thai
3158.0,LEAD PROTESTER
3159.0,Jesse Grass
3160.0,Activists
3161.0,Caleb
3163.0,Springfielders
3164.0,Male Activist
3165.0,Singing Waiters
3166.0,Scanner
3167.0,Financial Planner
3168.0,Albuquerquean Man
3169.0,Female Trainer
3170.0,Mr. Costington
3171.0,Leeza Gibbons
3172.0,CREDIT CARD SWIPER
3173.0,Virtual Wiggum
3175.0,Head Terrorist
3176.0,Committee Woman
3177.0,Citizen #1
3178.0,Citizen #2
3179.0,Patrick McGoohan
3180.0,Blind Man
3181.0,Number 2
3182.0,Fake Homer
3183.0,Questo
3184.0,QUESTO'S THOUGHTS
3187.0,PUPPETEER
3188.0,Silver-haired Man
3189.0,FBI MAN
3190.0,Willie's Lawyer
3191.0,Ex-jock #2
3192.0,Ex-jock #1
3194.0,Costume Supervisor
3195.0,Ex-jock #3
3196.0,Disheveled Clown
3197.0,Ringmaster
3198.0,RADIO WEATHER MAN
3199.0,APU+
3200.0,Hobgoblin
3201.0,LITTLE BO PEEP
3202.0,G.I. #1
3203.0,Young Skinner
3204.0,G.I. #2
3207.0,Camel Lisa
3208.0,Harem Girl Bart
3209.0,Super-criminal
3210.0,Female Warrior
3211.0,A.D.R. Sessions
3212.0,SMOOTH ANNOUNCER
3213.0,Company Spokesman
3214.0,Female Technician
3215.0,Cartoon Dog
3216.0,Rockettes
3218.0,Female Researcher
3219.0,Male Researcher
3220.0,SIX-YEAR-OLD HOMER
3221.0,CLASSICAL D.J.
3222.0,Fire Inspector
3223.0,Groom #1  Groom #2
3224.0,Ring Bearer
3226.0,Burly Usher
3227.0,Octoparrot
3228.0,Prisoner
3229.0,Rodeo Clown #1
3230.0,Rodeo Clown #2
3231.0,Sardonicus
3232.0,Dr. Steve
3233.0,Bruce Vilanch
3234.0,Johnny Cochran
3235.0,Mrs. Prince
3236.0,Gallagher
3237.0,Tom Savini
3238.0,Mr. Rodgers
3239.0,Officer
3240.0,Weeping Widow
3243.0,Stephanie
3244.0,Assistant Director
3245.0,Black Pawn
3246.0,Black Rook
3247.0,Black King
3249.0,Serena Williams
3250.0,Venus Williams
3251.0,SERENA
3252.0,Pete Sampras
3253.0,Andre Agassi
3254.0,VENUS
3255.0,Game Show Host
3256.0,GHOSTLY SIDESHOW BOB
3258.0,Judy Carne
3259.0,Frances
3260.0,Lighting Man
3261.0,SUPEREXECUTIVE
3262.0,Djiboutian Runner
3263.0,Australian Runner
3264.0,Runners
3265.0,HIP-LOOKING MAN
3266.0,L.T. Smash
3267.0,Party Posse
3268.0,Joey Fatone
3269.0,Justin Timberlake
3270.0,Lance Bass
3271.0,Chris Kirkpatrick
3272.0,J.C. Chasez
3273.0,Cienega
3274.0,Arab Woman
3275.0,Hippie #1
3276.0,Hippie #2
3277.0,Hippie #3
3278.0,ADMIRAL
3279.0,'mad' Writer #1
3280.0,'mad' Writer #2
3281.0,N'SYNC
3282.0,Other Writers
3283.0,Testimonial Kid
3284.0,Blocko Cowboy
3285.0,Blocko Lincoln
3287.0,Souvenir Salesman
3288.0,Henri
3289.0,Howard K. Duff VIII
3291.0,Vendor #1
3292.0,Vendor #2
3293.0,Vendor #3
3294.0,2nd Executive
3295.0,SPIRIT
3296.0,Chavez
3297.0,MAYOR
3298.0,Freakish Kid
3299.0,Francine Rhenquist
3300.0,Poison Service
3301.0,FEMALE AUDIENCE
3302.0,Business Owner
3303.0,Factory Owner
3304.0,Scientist #3
3305.0,Francine's Mom
3306.0,Francine's Dad
3307.0,Bag Boys
3308.0,Unattractive Waitress
3309.0,Female Lawyer
3310.0,Male Lawyer
3311.0,Villager
3312.0,Ngongo
3313.0,African Flight Attendant
3314.0,Kitenge
3315.0,Doorman
3323.0,Joan Bushwell
3325.0,POACHER
3326.0,ANIMAL ACTIVIST
3329.0,Muntu
3330.0,Linguo
3331.0,BOOKISH BOY
3332.0,Thelonious
3333.0,VOICE ON TRANSMITTER
3334.0,2ND VOICE ON TRANSMITTER
3335.0,3RD VOICE
3336.0,Krusty Clock
3337.0,Rachel Jordan
3338.0,King David
3339.0,Frank Sinatra
3340.0,Captain Kirk
3341.0,Uhura
3342.0,Ymca Representative
3343.0,Lugash
3344.0,Rapper
3345.0,Moon
3346.0,MARVIN GAYE
3348.0,Bill Cosby
3349.0,Airline Rep
3350.0,Hobo
3351.0,Country Doctor
3352.0,Abe Bunyan
3353.0,Mrs. Abe Bunyan
3354.0,Paul Bunyan
3355.0,Sourdough Moe
3356.0,PUAL BUNYAN
3357.0,Connie Appleseed
3358.0,FAINT VOICE
3359.0,Huck Finn
3360.0,Tom Sawyer
3361.0,Becky Thatcher
3362.0,Judge Thatcher
3363.0,Parson Lovejoy
3364.0,Sheriff Wiggum
3365.0,HUCKTOM
3366.0,Cholera Woman
3367.0,Baby Vendor
3368.0,Gypsy
3369.0,Shrunken Head
3370.0,Gil Robot
3371.0,Robot Worker #1
3372.0,Robot Worker #2
3374.0,Ultrahouse 3000
3375.0,Matthew Perry
3376.0,Dennis Miller
3377.0,Pierce Brosnan
3378.0,Harry Potter
3379.0,PRINCE
3380.0,Prince William
3381.0,Bart's Prince
3382.0,Montymort
3383.0,Slithers
3384.0,KRUSTY FACE
3385.0,COMIC BOOK GUY FACE
3386.0,FROG PRINCE
3387.0,CAMPY 40'S MOVIE DETECTIVE
3388.0,Cora
3390.0,Judge Harm
3392.0,Dr. Kaufman
3393.0,Super-muscular Soldier
3394.0,Prof. Huntington
3395.0,Formico
3396.0,Models
3397.0,Model #2
3398.0,Model #1
3399.0,Sad Robot
3400.0,Female Bargoer
3401.0,Male Bargoer
3402.0,Bargoers
3403.0,REM
3404.0,Peter Buck
3405.0,Michael Stipe
3406.0,Mike Mills
3408.0,Animal Catcher #1
3409.0,Older Chinese Man
3411.0,MR. BURNS BRAIN
3412.0,Anti-theft Device
3413.0,Burly
3414.0,Mama Celeste
3415.0,Paul Newman
3416.0,Mesmerino
3417.0,Buddy Love
3418.0,Young Lenny
3419.0,Young Carl
3420.0,Young Louie
3421.0,Young Fat Tony
3422.0,Young Moe
3423.0,Young Legs
3424.0,"Waylon Smithers, Sr."
3425.0,WAYLON JR.
3426.0,Space Ship Ensign
3427.0,Space Ship Captain
3428.0,Astronaut Pitchman
3429.0,Wino
3431.0,Money Changer
3432.0,Ghostly Voice
3433.0,Richard Gere
3434.0,Strom Thurmond
3435.0,Ralph Nader
3436.0,Dracula
3437.0,Bob Dole
3438.0,Environmentalist
3440.0,Gabriel
3443.0,Overweight Man
3446.0,CEO
3447.0,MOTHERLOVING
3448.0,Lawyers
3449.0,Dia-Betty
3450.0,ELECTRONICALLY-ALTERED VOICE
3451.0,Count Fudge-ula
3452.0,Sugar Dealer
3453.0,Two Male Marchers
3454.0,Marcher
3455.0,Lesbians
3456.0,Gay Man
3457.0,Duck
3458.0,Justin
3460.0,Teenage Soccer Player
3461.0,Announcer #3
3462.0,Teenage Usher #1
3463.0,Teenage Usher #2
3465.0,Society Man
3466.0,Barbara Walters
3467.0,Joy Behar
3468.0,Gen X Girl
3469.0,Star Jones
3470.0,Professor Van Doren
3471.0,Derby Announcer
3472.0,Beer Vendor
3473.0,Derby Announcer #1
3474.0,Kristen Davis
3475.0,Kim Catrall
3476.0,Sarah Jessica Parker
3477.0,Taxi Driver
3478.0,German Baron
3479.0,Dinosaur Doll
3480.0,One-armed Man
3481.0,Ant
3482.0,Helicopter Cop
3483.0,Headmaster
3484.0,Headmaster's Wife
3485.0,Wolfgang Puck
3486.0,Little Rich Boy
3487.0,Greta Wolfcastle
3488.0,Snobby Bully #1
3489.0,Snobby Bully #2
3490.0,Lookalike
3491.0,Teenage Waiter
3492.0,Tram Driver
3493.0,Bully #1
3494.0,Bully #2
3495.0,Canadian Player
3496.0,Ostrich
3497.0,COWBOY
3498.0,BUCK
3499.0,Sad Cowboy
3500.0,Bank Robber
3502.0,Zelda
3503.0,Zack
3506.0,Black Best Friend
3507.0,DISTINGUISHED VOICE
3508.0,HISPANIC GENTLEMAN
3509.0,1940S ANNOUNCER
3510.0,Revue Cast Members
3511.0,Charo
3512.0,"RAY JAY JOHNSON, JR."
3513.0,Charlie Callas
3514.0,Yakov Smirnov
3515.0,Audience Members
3516.0,CHARRO
3517.0,Dionysus Barney
3518.0,SEA CAPTAINPOSEIDON
3520.0,Sirens
3521.0,Crewmembers
3522.0,Discus Stu
3524.0,Circe
3525.0,Lenny Pig
3526.0,Dead Souls
3527.0,Other Suitors
3529.0,Catapult Man
3531.0,English Soldier
3532.0,English Soldier #1
3533.0,English Soldier #2
3534.0,Judge Lovejoy
3536.0,Hamlet Bart
3538.0,Viking
3539.0,Guilden-Lenny
3540.0,Rosen-Carl
3542.0,Female Robot
3543.0,Mr. Movie Phone
3544.0,Telemarketer
3545.0,Ronaldo
3548.0,FLAMINGO
3549.0,Lifeguard
3551.0,Crows
3552.0,Present-Day Homer
3553.0,Trey Anastasio
3554.0,Page McConnell
3555.0,Jon Fishman
3556.0,SOME AUDIENCE MEMBERS
3557.0,Mike Gordon
3559.0,Seamus
3560.0,Booking Agent
3561.0,Mr. Blackwell
3562.0,Jenkins
3563.0,Danger Dog
3564.0,Stan Lee
3566.0,Todd Linux
3568.0,Lou Rawls
3569.0,Voice Actor
3570.0,Cartoon Bart
3571.0,Passersby
3572.0,Paperboy
3573.0,Milkman
3574.0,Piano Lady
3575.0,Squishee Lady
3576.0,Tom Brokaw
3578.0,James Lipton
3579.0,Delivery Guy
3580.0,Divorce Lawyer
3581.0,Sashi
3582.0,Pria
3583.0,Uma
3584.0,Sandeep
3585.0,Nabendu
3586.0,Gheet
3587.0,Deliveryman
3588.0,Ms. Pommelhorst
3589.0,Liberace Doll
3590.0,Carrie
3591.0,Tina
3592.0,Robert Pinsky
3593.0,Student #1
3594.0,Student #2
3595.0,Glue-bottle Cow
3596.0,Student #3
3597.0,Student #4
3600.0,Homer Devil
3601.0,Homer Angel
3602.0,VOICE OVER MEGAPHONE
3603.0,Mrs. Bellamy
3605.0,Prison Warden
3606.0,Michael Clark Duncan
3607.0,Executioner
3608.0,Man With Braces
3609.0,Carmen Electra
3611.0,Fonzie
3612.0,Arnie
3613.0,Looters
3614.0,Beatnik
3615.0,Monster
3616.0,Newsie
3617.0,Otis
3620.0,Demon Maude
3621.0,Peddler
3622.0,Homer Double
3623.0,Doubles
3624.0,HOMER DOUBLES
3625.0,TRACEY ULLMAN SHOW HOMER
3626.0,Farmer Gil
3627.0,Army General
3628.0,Air Force General
3629.0,WILLIAM BONNEY
3630.0,WILLIAM BONNEYBILLY THE KID
3631.0,BILLY THE KID
3632.0,Sundance Kid
3633.0,Frank James
3634.0,Kaiser
3635.0,Future Homer
3636.0,Turkey Frink
3637.0,Panther Marge
3638.0,Cow Flanders
3639.0,Ralph Peacock
3640.0,Comic Book Ram
3641.0,Pig Wiggum
3642.0,Owl Lisa
3643.0,Alligator Sea Captain
3644.0,Fox Burns
3645.0,LISA OWL
3646.0,Spider Bart
3647.0,Disco Shrew
3649.0,Walrus Homer
3650.0,Cab Driver
3651.0,Network Announcer
3652.0,Female Cab Driver
3653.0,Drunk Homer
3654.0,Mick Jagger
3655.0,Keith Richards
3656.0,Elvis Costello
3657.0,Lenny Kravitz
3658.0,Kenny Loggins
3659.0,Brian Setzer
3660.0,Tom Petty
3661.0,GROUPIES
3663.0,Salvadoran Rebel
3666.0,Male Game Show Host
3667.0,Race Track Announcer
3668.0,Japanese Joey
3669.0,Japanese Phoebe
3670.0,Clock Announcer
3671.0,Robot #1
3672.0,Robot #2
