,id,p0_c1,party_id,candidate_id,phrase,date
620,621,1,5,5,"La Vicepresidenta tercera, Nadia Calviño, ha asegurado que le sorprendió el anuncio de Pablo Iglesias de que iba a dejar el Gobierno, porque en el ámbito del Ministerio de Derechos Sociales, dice, queda mucho por hacer.",2021-03-28
621,622,1,5,5,Pablo Iglesias vuelve a cargar contra Isabel Díaz Ayuso y el PP pide hacer una moción de censura contra Sánchez el próximo 4M.,2021-03-27
622,623,1,5,5,"Pablo Iglesias les tiende la mano para reeditar, dice, un Gobierno de coalición como el de Moncloa y arremete contra Ayuso.",2021-03-27
623,624,1,5,5,"Pablo iglesias defiende un gobierno de coalición., Y PP y Ciudadanos reivindican el centro político.",2021-03-27
624,625,1,5,5,Pablo Iglesias afirma que no quiere un Gobierno regional que vulnere las leyes y la Constitución.,2021-03-27
625,626,1,5,5,Le supera Pablo Iglesias.,2021-03-26
626,627,1,5,5,"Eso sí, Pablo Iglesias arrastra una deuda mayor que el jefe del Ejecutivo.",2021-03-26
627,628,1,5,5,La Junta Electoral de Madrid advierte a Pablo Iglesias y a Isabel Díaz Ayuso por usar recursos públicos con fines electorales.,2021-03-25
628,629,1,5,5,Y Pablo Iglesias ha dejado esta mañana su acta en el Congreso.,2021-03-25
629,630,1,5,5,Y así se ha despedido del Congreso Pablo Iglesias.,2021-03-24
630,631,1,5,5,Dicne que esa no era su responsabilidad Hoy también ha declarado el exministro Jose María Michavila Pablo Iglesias se ha despedido hoy del Congreso.,2021-03-24
631,632,1,5,5,Pablo Iglesias asegura que denunciará al secretario general del PP por comprar diputados en Murcia.,2021-03-24
632,633,1,5,5,"En el Congreso, hoy ha sido la última sesión de control de Pablo Iglesias como vicepresidente.",2021-03-24
633,634,1,5,5,Pablo Iglesias dejará el Gobierno antes de lo que había anunciado.,2021-03-23
634,635,1,5,5,"El próximo martes será el último consejo de Ministros del vicepresidente, Pablo Iglesias.",2021-03-23
635,636,1,5,5,"Tras su salida del Gobierno, Pablo Iglesias se centrará en la precampaña electoral en Madrid, como ya lo están el resto de candidatos.",2021-03-23
636,637,1,5,5,El candidato del PSOE repite que no pactará con Pablo Iglesias.,2021-03-23
637,638,1,5,5,"No quiere pactar dice, con Pablo Iglesias Y Díaz Ayuso asegura que miente.",2021-03-23
638,639,1,5,5,-Bueno de Pablo Iglesias paso completamente.,2021-03-23
639,640,1,5,5,Ángel Gabilondo descarta pactar con Pablo Iglesias.,2021-03-22
640,641,1,5,5,El socialista Gabilondo dice que no quiere a Pablo Iglesias en su gobierno.,2021-03-22
641,642,1,5,5,Si gana las elecciones rechaza gobernar con Pablo Iglesias No querría para su gobierno al todavía vicepresidente del ejecutivo de Sánchez.,2021-03-22
642,643,1,5,5,Hoy hemos oído por primera vez a Yolanda Díaz después de que Pablo Iglesias la propusiera como vicepresidenta y futura candidata de Podemos a las elecciones generales.,2021-03-22
643,644,1,5,5,"Ángel Gabilondo descarta pactar con Pablo Iglesias porque dice, le intranquiliza.",2021-03-22
644,645,1,5,5,Gabilondo mantiene que él prefiere ir con Ciudadanos o Más Madrid antes que con Pablo Iglesias.,2021-03-22
645,646,1,5,5,Hoy hemos oído por primera vez a Yolanda Díaz después de que Pablo Iglesias la propusiera como vicepresidenta y futura candidata de Podemos a las elecciones generales.,2021-03-22
646,647,1,5,5,"Primer acto de Pablo Iglesias en la Comunidad de Madrid, en el que ha relacionado al PP con la corrupción.",2021-03-21
647,648,1,5,5,Pablo Iglesias ha entrado en la precampaña de la Comunidad de Madrid reivindicando el derecho a la vivienda y con acusaciones al PP.,2021-03-21
648,649,1,5,5,"Primer acto de Pablo Iglesias en la Comunidad de Madrid, en el que ha relacionado al PP con la corrupción.",2021-03-21
649,650,1,5,5,Pablo Iglesias entra en la precampaña con un acto para reivindicar el derecho a la vivienda.,2021-03-21
650,651,1,5,5,"Tanto Pablo Iglesias como Edmundo Bal deberían dejar inmediatamente su escaño en el Congreso, no es razonable que estén esperando hasta el 4 de mayo para tomar la decisión que sobre su futuro personas tengan que tomar.",2021-03-21
651,652,1,5,5,"Rebobina el vídeo original para que esta vez parezca que Pablo Iglesias sale de la Moncloa, rescatando incluso un frase del lider de Podemos para despedirlo.",2021-03-20
652,653,1,5,5,"Rebobina el vídeo original para que esta vez parezca que Pablo Iglesias sale de la Moncloa, rescatando incluso un frase del lider de Podemos para despedirlo.",2021-03-20
653,654,1,5,5,Hoy hemos visto a un Pablo Iglesias metido a fondo en campaña.,2021-03-19
654,655,1,5,5,De momento no hay acuerdo y hoy el líder de Podemos ha advertido al presidente Sánchez sobre este tema Un Pablo Iglesias con la vista puesta en los comicios del 4 de mayo y respondía así a la presidenta madrileña.,2021-03-19
655,656,1,5,5,"Pablo Iglesias ya ha activado el modo campaña electoral y lanza su primer dardo, objetivo: Díaz Ayuso Es más que probable que cuando se investigue de verdad a la señora Ayuso sea imputada y acaba en prisión.",2021-03-19
656,657,1,5,5,"Díaz Ayuso, desde que sabe que serán rivales, también ha accionado el botón del 4M, criticando al líder de Podemos Yo creo que Pablo Iglesias está acabado.",2021-03-19
657,658,1,5,5,Pablo Iglesias mantiene el pulso con el PSOE por la ley de vivienda.,2021-03-19
658,659,1,5,5,El cruce de críticas entre Isabel Díaz Ayuso y Pablo Iglesias augura una campaña electoral en Madrid de alto voltaje.,2021-03-19
659,660,1,5,5,'Yo creo que Pablo Iglesias está acabado'.,2021-03-19
660,661,1,5,5,"Dos días después del no de Más Madrid a una lista unitaria con Unidas Podemos, Iñigo Errejón reconoce que no tiene comunicación con Pablo Iglesias y le lanza este mensaje.",2021-03-19
661,662,1,5,5,"A Iglesias también se ha referido la presidenta de la Comunidad de Madrid, que le augura poco futuro -Yo creo que Pablo Iglesias está acabado y no le voy a dedicar ni un minuto.",2021-03-19
662,663,1,5,5,"Dos días después del no de Más Madrid a una lista unitaria con Unidas Podemos, Iñigo Errejón reconoce que no tiene comunicación con Pablo Iglesias y le lanza este mensaje.",2021-03-18
663,664,1,5,5,"A Iglesias también se ha referido la presidenta de la Comunidad de Madrid, que le augura poco futuro -Yo creo que Pablo Iglesias está acabado y no le voy a dedicar ni un minuto.",2021-03-18
664,665,1,5,5,-Yo creo que Pablo iglesias está acabado y no le voy a dedicar un minuto.,2021-03-18
665,666,1,5,5,"El todavía vicepresidente, Pablo Iglesias, quiere dejar lista la Ley de Vivienda antes de su salto a las elecciones de la Comunidad de Madrid, pero los tiempos se acortan y el acuerdo aún parece lejano.",2021-03-18
666,667,1,5,5,También la moción de censura en Murcia y la salida de Pablo Iglesias del Gobierno.,2021-03-17
667,668,1,5,5,"Pero sin duda el protagonista hoy ha sido él, Pablo Iglesias....",2021-03-17
668,669,1,5,5,"Ha sido en la sesión de control, en el congreso, en la que Pablo Iglesias ha acusado al PP de comprar a los tres diputados tránsfugas de Ciudadanos de Murcia.",2021-03-17
669,670,1,5,5,"-Una vez más el hemiciclo como escenario de mítines electorales, y lo que queda para porque habrá más sesiones de control en las que acudirá a Pablo Iglesias, el vicepresidente 2 tiene intención de apurar hasta el final para entregar su acta de diputado, mantendrá su condición de aforado.",2021-03-17
670,671,1,5,5,"El enfrentamiento a cuenta de los enfrentamientos, Sánchez y Pablo Iglesias han acusado al PP de comprar votos de tránsfugas, Pablo Casado y García Egea le han augurado un batacazo.",2021-03-17
671,672,1,5,5,"Hoy, además, en el congreso, había expectación por escuchar a Íñigo Errejón después de que rechazara una candidatura conjunta con Pablo Iglesias en Madrid; pero Errejón ha puesto el foco en otro tema: la salud mental en pandemia.",2021-03-17
672,673,1,5,5,"Tras anunciar que dejaba el Gobierno para ser candidato en Madrid, Pablo Iglesias planteó ayer una candidatura conjunta entre Unidas Podemos y Más Madrid para las elecciones madrileñas del 4 de mayo.",2021-03-16
673,674,1,5,5,"Pablo Iglesias, por su parte, ha lamentado la decisión tomada por sus antiguos compañeros de partido.",2021-03-16
674,675,1,5,5,El Gobierno se recompone tras la inesperada salida de Pablo Iglesias.,2021-03-16
675,676,1,5,5,"Pedro Sánchez y Pablo Iglesias se han reunido tras el Consejo de Ministros, el presidente tienen rueda de prensa, dio por hecho que la vicepresidencia 2 iría a Unidas Podemos.",2021-03-16
676,677,1,5,5,Los relevos se están negociando al más alto nivel con Pedro Sánchez y Pablo Iglesias al frente.,2021-03-16
677,678,1,5,5,"Así respondía la candidata de Más Madrid, Mónica García, a la oferta de Pablo Iglesias para ir juntos el 4 de mayo en las elecciones de Madrid.",2021-03-16
678,679,1,5,5,Este vídeo de Pablo Iglesias anunciando su candidatura es el motivo por el que el PP le ha denunciado ante la Junta Electoral.,2021-03-16
679,680,1,5,5,"Mas Madrid, rechaza un candidatura conjunta con Podemos en Madrid como planteaba Pablo Iglesias.",2021-03-16
680,681,1,5,5,Y Pablo Iglesias se ha reunido esta mañana con el presidente Pedro Sánchez después del consejo de ministros para hablar de su salida del gobierno.,2021-03-16
681,682,1,5,5,"Más Madrid, el partido de Iñigo Errejón le dice NO a Pablo Iglesias.",2021-03-16
682,683,1,5,5,"Pablo Iglesias ha participado hoy en la reunión del Consejo de Ministros, el primero después de que anunciara que dejará la vicepresidencia del Gobierno para ser candidato en las elecciones de Madrid.",2021-03-16
683,684,1,5,5,"Y justo después de esa reunión, se ha producido un encuentro entre Pedro Sánchez y Pablo Iglesias, una cita que tenían pendiente desde hace semanas.",2021-03-16
684,685,1,5,5,"Pero antes, estamos muy cerca de la Puerta del Sol, donde está la sede de la presidencia de la Comunidad de Madrid y hoy la noticia del día tiene un nombre: el de Pablo Iglesias.",2021-03-15
685,686,1,5,5,Pablo Iglesias dejará el Gobierno para lanzarse a la campaña electoral en Madrid.,2021-03-15
686,687,1,5,5,"Dice Pablo Iglesias, que la decisión de dejar el gobierno, ha sido muy meditada.",2021-03-15
687,688,1,5,5,-¿Dónde estaba Pablo iglesias en los momentos más difíciles?,2021-03-15
688,689,1,5,5,El anuncio de Pablo Iglesias ha pillado por sorpresa a todos los partidos políticos que van a volcar sus esfuerzos en Madrid.,2021-03-15
689,690,1,5,5,"Con este vídeo en redes sociales, Pablo Iglesias ha anunciado que deja la vicepresidencia del Gobierno para disputar a Díaz Ayuso la presidencia de la comunidad de Madrid.",2021-03-15
690,691,1,5,5,Pablo Iglesias ha ocupado la vicepresidencia segunda poco más de un año y su llegada a Moncloa estuvo precedida de sonados desencuentros con el propio Pedro Sánchez y declaraciones de desconfianza mutua.,2021-03-15
691,692,1,5,5,Esto es lo que ha dicho Isabel Díaz Ayuso poco después de saber que Pablo Iglesias va a ser candidato a la presidencia en Madrid.,2021-03-15
692,693,1,5,5,"Un año y dos meses después de tomar posesión como vicepresidente del Gobierno, Pablo Iglesias dejará su cartera para ser el candidato de Podemos en las elecciones de Madrid del próximo 4 de mayo.",2021-03-15
693,694,1,5,5,"Pablo Iglesias dejará Moncloa antes del 18 de abril que es cuando arrancará la campaña electoral... y ha propuesto al presidente Pedro Sánchez que su cartera la asuma la ministra de Trabajo, Yolanda Díaz.",2021-03-15
694,695,1,5,5,"La relación entre Pedro Sánchez y Pablo Iglesias no pasa por el mejor momento, el último encuentro fue a primeros de el año.",2021-03-15
695,696,1,5,5,"Estaba previsto que Pablo Iglesias participará de manera telemática en esta cumbre, pero ayer no aparecía su nombre en la agenda, veremos que dice Sánchez a esta crisis importante, recuerda en Moncloa que tiene la última palabra de cómo queda el Consejo de Ministros.",2021-03-15
696,697,1,5,5,"Como decíamos, poco más de un año y dos meses va a estar Pablo Iglesias en el Gobierno de coalición, el primero de la democracia.",2021-03-15
697,698,1,5,5,Que Pablo Iglesias entrase en el Gobierno no fue tarea fácil.,2021-03-15
698,699,1,5,5,Pablo Iglesias se enfrentará a Isabel Díaz Ayuso.,2021-03-15
699,700,1,5,5,"-La reacción más esperada era la de Ayuso, se muestra convencida de que su candidatura va a aglutinar a todos los que no quieren a Pablo Iglesias al frente de Madrid, y tira de sorna, dice que España le debe una por sacarle de Moncloa.",2021-03-15
700,701,1,5,5,"La candidatura de Pablo Iglesias y su salida del gobierno obliga a mover ficha, Ángel Gabilondo guarda silencio, y desde Más Madrid adelantan que se sentarán a hablar.",2021-03-15
701,702,1,5,5,"España me debe una, que hemos sacado a Pablo Iglesias de la Moncloa.",2021-03-15
702,703,1,5,5,"Está todo desde los míticos pañales de bebé, a los vestidos de billar a la camisa que llevaron en el 1,2,3 con la canción de Julio Iglesias.",2021-05-03
703,704,1,5,5,"Y en el día de la Madre, también Iglesias califica el acto de la Comunidad de electoralista.",2021-05-02
704,705,1,5,5,"Nosotros somos el partido que encarna los valores del raciocinio, no vamos a permitir que gobierne Iglesias con Gabilondo y Gabilondo con Iglesias y que cunda ese enfrentamiento.",2021-05-01
705,706,1,5,5,"Iglesias reconoce que pertenece al partido, pero niega que sea su escolta y cuestiona que la noticia se haya conocido hoy.",2021-05-01
706,707,1,5,5,"Iglesias reconoce que pertenece al partido, niega que sea su escolta y cuestiona que la noticia se haya conocido hoy.",2021-05-01
707,708,1,5,5,"Muy crítico, VOX, en el primer 1 de mayo de su sindicato, culpa a Iglesias y a Sánchez.",2021-05-01
708,709,1,5,5,"Iglesias también va a huir, porque creo que hay pleno todos los jueves.",2021-05-01
709,710,1,5,5,"Lo condenamos y esperamos que Iglesias, no pise no sólo el gobierno, que no decida lo más importante para los ciudadanos.",2021-05-01
710,711,1,5,5,-Frente a la agenda del enfrentamiento de Gabilondo y de Iglesias.,2021-04-30
711,712,1,5,5,Vox arremete contra Iglesias.,2021-04-30
712,713,1,5,5,"-Tratan temas desde la arquitectura, y la concepción espacial como Ángela de la Cruz o Cristina Iglesias o Vera Luter, hasta todos los temas que tienen que ver con el cuerpo femenino, que eso si se repite en personas como Ana Laura Alaez, que es una artista de Bilabo.",2021-04-30
713,714,1,5,5,"-Un intento a la desesperada de frenar la caída histórica del PSOE en Madrid, que lo va a ser, va a ser contundente y que incluso podría ser sorpasado' VOX responsabiliza a Iglesias de esta acción de FEMEN en su sede y asegura que serán determinantes para frenarlos.",2021-04-30
714,715,1,5,5,Sobre la crispación en campaña Ayuso señala a Iglesias.,2021-04-29
715,716,1,5,5,'Yo prefiero que la gente se tome una cerveza en una terraza a que haya descontrol en la casas' Y ha cargado contra Iglesias.,2021-04-29
716,717,1,5,5,'Madre mía qué campañita nos está dando Iglesias.,2021-04-29
717,718,1,5,5,Iglesias responde vía Twitter.,2021-04-29
718,719,1,5,5,VOX mira a Iglesias y anuncia que se personará en todas las causas que investiguen las amenazas.,2021-04-28
719,720,1,5,5,Iglesias advierte: -Las amenazas de los fascistas no son contra nosotros.,2021-04-28
720,721,1,5,5,"Iglesias pide -Y frente al fascismo, claro que sí, más democracia.",2021-04-27
721,722,1,5,5,-Ayuso acusa a Iglesias de disfrutar con el clima de tensión.,2021-04-27
722,723,1,5,5,E Iglesias.,2021-04-27
723,724,1,5,5,"Según ha podido saber TVE las cartas con amenazas y balas a Marlaska, Iglesias y a la directora de la GC están limpias, no hay huellas ni ningún resto de material genético, por lo que se siguen analizando las cámaras de seguridad.",2021-04-27
724,725,1,5,5,"No creen que el identificado fuera quien envió las amenazas y balas a Marlaska, Iglesias y a la directora de la GC.",2021-04-26
725,726,1,5,5,Mismo mensaje de Iglesias a los suyos.,2021-04-26
726,727,1,5,5,"Iglesias habla de amenazas fascistas y, Vox dice que ellos denuncian cualquier amenaza y, pide al resto de partidos que hagan lo mismo.",2021-04-26
727,728,1,5,5,"Se envió antes de que se supiera que Marlaska, Iglesias y la directora de la Guardia Civil habían recibido otras cartas con amenazas y balas.",2021-04-26
728,729,1,5,5,"Mientras tanto, las fuerzas de seguridad siguen investigando quién envió las cartas con balas a Marlaska, Iglesias y Gámez.",2021-04-26
729,730,1,5,5,Vox vuelve a cargar contra Iglesias.,2021-04-25
730,731,1,5,5,"Se ha acercado a visitar las carpas del partido pese a la lluvia y ha criticado que Gabilondo se haya arrojado, dice, en brazos de Iglesias y que el candidato de Unidas Podemos se haya apropiado del termino demócrata.",2021-04-25
731,732,1,5,5,"Y arropando a la candidata, Abascal, que se ha referido a las amenazas de muerte denunciadas ayer por VOX en un stand como este y ha vuelto a cargar contra Iglesias.",2021-04-25
732,733,1,5,5,"El Betis también la tuvo con esta contra que inicia Laínez y que termina con un mano a mano de Borja Iglesias que el belga consigue despejar Si no se puede ganar, no lo pierdas.",2021-04-25
733,734,1,5,5,"El señor Iglesias, en realidad, no es más que el puñetero niño consentido de la política española.",2021-04-24
734,735,1,5,5,Iglesias pide no caer en sus provocaciones.,2021-04-24
735,736,1,5,5,"En San Sebastián de los Reyes, como la única alternativa a la izquierda y como los únicos que van a confortar sus ideas, e insiste, las amenazas a Iglesias son una farsas que hay que investigar.",2021-04-24
736,737,1,5,5,"Iglesias recuerda, como hace ya de dos años dijo: 'Alerta antifacista' y después de lo de ayer pide, de llenar más que nuca las urnas y asegura, 'la democracia esta en peligro'.",2021-04-24
737,738,1,5,5,"Y también queremos recordar a otro compañero muy querido fallecido ayer, Diego Iglesias.",2021-04-24
738,739,1,5,5,Iglesias ha exigido a Monasterio una rectificación.,2021-04-23
739,740,1,5,5,"VOX se reafirma y manda este mensaje a Iglesias 'Cierre la puerta al salir' Rocío Monasterio Candidata de VOX 'Esto apesta a montaje y por eso nos personaremos como acusación popular' Iglesias pide responderles: Con buenas formas, con la dignidad de la gente trabajadora, yendo a votar pasivamente.",2021-04-23
740,741,1,5,5,"Antes, el PP de la Comunidad de Madrid colgaba este tuit donde le decía a Iglesias: cierre al salir.",2021-04-23
741,742,1,5,5,"La policía investiga ya la autoría de esas cartas con amenazas de muerte que, en el caso de Iglesias, van también dirigidas contra su mujer y sus padres.",2021-04-23
742,743,1,5,5,"Antes de acabar, queremos recordar a un compañero, al reportero Diego Iglesias, que desgraciadamente ha fallecido hoy.",2021-04-23
743,744,1,5,5,"Cuatro a Iglesias, dos a Marlaska y una a la directora de la Guardia Civil.",2021-04-23
744,745,1,5,5,"Tu mujer, tus padres y tú estáis sentenciados a la pena capital, dice en la de Iglesias.",2021-04-23
745,746,1,5,5,Iglesias ha pedido una rectificación que no se ha producido y ha abandonado el debate.,2021-04-23
746,747,1,5,5,- minutos después Iglesias respondía aquí en la hora de la uno.,2021-04-23
747,748,1,5,5,Iglesias ha ido poner una denuncia contra las amenazas.,2021-04-23
748,749,1,5,5,"- el señor Iglesias salido huyendo, nosotros condenamos toda la violencia, el fascismo y el comunismo.",2021-04-23
749,750,1,5,5,- en Twitter dice ' hemos conseguido Chara Iglesias'.,2021-04-23
750,751,1,5,5,"No van a sumar por muchos esfuerzos que haga Tezanos por salvar al soldado Gabilondo la buena noticia es que no va a gobernar Gabilondo con Iglesias, diga el CIS lo que diga.",2021-04-22
751,752,1,5,5,"Más quisieran Tezanos, Sánchez y Gabilondo que hubiera empate técnico A Gabilondo le ha recriminado Ayuso su acercamiento a Iglesias.",2021-04-22
752,753,1,5,5,Caretas fuera Gabilondo e Iglesias van de la mano.,2021-04-22
753,754,1,5,5,"La gestión de la pandemia y los fallecidos, marcaron parte de los rifi-rafes más bronco, entre Iglesias y Díaz Ayuso.",2021-04-22
754,755,1,5,5,Caretas fuera; Gabilondo e Iglesias van de la mano.,2021-04-22
755,756,1,5,5,"PSOE y Unidas Podemos confirman que retirarán la reforma en los próximos días, aunque los de Iglesias insisten en que hace falta una alternativa.",2021-04-20
756,757,1,5,5,"Vox mejoraría y seguiría en tercera posición y Unidas Podemos sube un punto, en la primera encuesta tras la salida de Iglesias del Gobierno.",2021-04-19
757,758,1,5,5,Y sobre Iglesias...,2021-04-19
758,759,1,5,5,"Ciudadanos, que sigue paseando su bus naranja por Madrid, no quiere un pacto entre Gabilondo e Iglesias.",2021-04-19
759,760,1,5,5,Iglesias lo ha dicho en una metalúrgica.,2021-04-19
760,761,1,5,5,Iglesias y los centros comerciales han vuelto a la actividad.,2021-04-19
761,762,1,5,5,Vox mejoraría y seguiría en tercera posición y Unidas Podemos sube un punto en la primera encuesta tras la salida de Iglesias del Gobierno.,2021-04-19
762,763,1,5,5,Alerta de que gobiernen los extremos y de un pacto de Gabilondo con Iglesias.,2021-04-19
763,764,1,5,5,Iglesias acusa a Ayuso de usar a los madrileños Los datos de la pandemia indican una ligera mejoría en los contagios en Cataluña con respecto a hace una semana.,2021-04-18
764,765,1,5,5,"No tiremos por la borda lo que hemos conseguido, con Madrid no se juega, con Madrid no se hace experimentos, para darle la economía a Iglesias o bien la educación, o las políticas sociales a Monasterio.",2021-04-18
765,766,1,5,5,"Arropado por la ministra, Ione Belarra y la vicepresidenta, Yolanda Díaz, Iglesias pide el voto para frenar a los que no defienden los derechos sociales, a las políticas de odio, dice, de la derecha y la ultraderecha.",2021-04-18
766,767,1,5,5,"'Si se puede', Iglesias ha dejado el Gobierno porque quiere ser el impulso que movilice, a al izquierda en Madrid.",2021-04-17
767,768,1,5,5,"No va a haber un gobierno de Ayuso con VOX, no va a haber un gobierno de Gabilondo con Iglesias.",2021-04-17
768,769,1,5,5,VOX espera ser determinante para frenar a Iglesias.,2021-04-17
769,770,1,5,5,Iglesias lo fía todo a sus resultados en Madrid e intentará ser un revulsivo para la izquierda.,2021-04-17
770,771,1,5,5,Ciudadanos cree que Gabilondo esconde en realidad sus cartas 'Que está ¿preparando ya la vicepresidencia política para el Sr Iglesias?,2021-04-16
771,772,1,5,5,'¿Que está preparando ya la vicepresidencia política para el señor Iglesias?,2021-04-16
772,773,1,5,5,"También otros actos con presencia de líderes nacionales: Gabilondo arropado por Carmen Calvo, Abascal con Monasterio, e Iglesias con Yolanda Díaz.",2021-04-10
773,774,1,5,5,Y así estaban las hermandades e iglesias de Sevilla.,2021-04-04
774,775,1,5,5,"Precisamente en un acto sobre vivienda, Iglesias ha llamado a la participación en los barrios de clase trabajadora.",2021-04-04
775,776,1,5,5,"Sin pasos en las calles, la atención se ha centrado en las iglesias donde durante toda la semana ha habido colas, también este Domingo de Resurrección para visitar la imágenes de las diferentes hermandades.",2021-04-04
776,777,1,5,5,"Borja Iglesias, de penalti, sumó su noveno tanto esta temporada, pero 20 minutos después.",2021-04-04
777,778,1,5,5,"En un acto sobre Vivienda en el que también ha estado Colau, Iglesias ha llamado a la participación en los barrios de clase trabajadora.",2021-04-04
778,779,1,5,5,"Esta mañana, de nuevo, se han visto colas en algunas iglesias para visitar las imágenes, Alejandra Muñoz.",2021-04-04
779,780,1,5,5,"Las iglesias han estado abiertas durante toda la semana, para que los fieles pudieran ver las imágenes, que habitualmente salen en procesión por las calles de Sevilla.",2021-04-04
780,781,1,5,5,"En un año sin procesiones, las saetas se trasladan al interior de las iglesias.",2021-04-03
781,782,1,5,5,"Sábado Santo en Andalucía en el que hemos vuelto a ver colas a la entrada de muchas iglesias, como ésta de Sevilla.",2021-04-03
782,783,1,5,5,Hemos visto gente visitando las iglesias hoy sin duda la estrella es la imagen del Cristo yacente.,2021-04-03
783,784,1,5,5,"Por aquí deberían pasar 7 hermandades, algunas tan señaladas como la del Cristo de la inspiración los fieles han podido venerar las imágenes en sus templos, por eso se han registrado colas a las puertas de muchas iglesias, para ver de cerca estas imágenes.",2021-04-02
784,785,1,5,5,"Colas, turnos y distancias Miles de personas esperando fuera y dentro de las iglesias para ver las imágenes, colas, turnos y distancias.",2021-04-02
785,786,1,5,5,"Pero pide a la ciudadanía, que no sea golpe alrededor de las iglesias.",2021-04-01
786,787,1,5,5,"El efecto de la vacunación masiva está permitiendo la celebración de esta Semana Santa aquí, en Jerusalén, con iglesias como esta del Santo Sepulcro abiertas.",2021-04-01
787,788,1,5,5,"Iglesias ha destacado su papel en el Gobierno, como ejemplo de gestión para la mayoría social.",2021-04-01
788,789,1,5,5,El presidente Sánchez ha vuelto a agradecer el trabajo de Iglesias en el Gobierno.,2021-03-30
789,790,1,5,5,Iglesias ha defendido su gestión estos meses y ha lanzado también este mensaje: Marca de la casa.,2021-03-30
790,791,1,5,5,Iglesias ocupaba la segunda.,2021-03-30
791,792,1,5,5,"Díaz es comunista de carné, actualmente no milita en Podemos, e Iglesias la ha propuesto como sucesora y candidata en las próximas elecciones generales.",2021-03-30
792,793,1,5,5,"En ese tiempo se han visto varios momentos de tensión dentro del gobierno de coalición, pero hoy, el presidente Sánchez ha vuelto a defender el trabajo de Iglesias en público.",2021-03-30
793,794,1,5,5,-Así se despide Sánchez de Iglesias.,2021-03-30
794,795,1,5,5,Es la última imagen juntos y este el último video de Iglesias desde su despacho.,2021-03-30
795,796,1,5,5,El público puede visitarlas en algunas iglesias.,2021-03-30
796,797,1,5,5,"Al menos esta Semana Santa, a diferencia de la pasada, con el confinamiento, los altares y las veneraciones que las hermandades organizan estos días en iglesias y parroquias dan un leve respiro a algunas empresas del sector.",2021-03-30
797,798,1,5,5,"Mucha afluencia, por ejemplo, en las iglesias del centro de Sevilla o en las playas del norte del país y también en Canarias.",2021-03-28
798,799,1,5,5,"Las imágenes, sí se pueden ver en algunas iglesias, aunque, Alejandra Muñoz, extremando la seguridad.",2021-03-28
799,800,1,5,5,Hemos visto colas en otras iglesias de la ciudad.,2021-03-28
800,801,1,5,5,"Mi idea es hacer una ruta viendo las hermandades, me cogí los días de vacaciones, para poder visitar las iglesias, ver las imágenes, rezarles y tener mi momento de bohemia y de disfrute a solas.",2021-03-28
801,802,1,5,5,"No nombra a Iglesias, pero lanza esta advertencia.",2021-03-27
802,803,1,5,5,"Iglesias apuesta porque en Madrid haya tambien Gobierno de coalición ante los suyos saca pecho de lo logros dice, gracias a su presencia en Moncloa y en modo electoral, lanza sus ataques al PP.",2021-03-27
803,804,1,5,5,"Por eso, la policía incluso podría clausurar iglesias si fuera necesario.",2021-03-26
804,805,1,5,5,"No habrá procesiones, pero las Hermandades y las cofradías han organizado visitas a las iglesias que estarán abiertas estos días.",2021-03-26
805,806,1,5,5,"-De manera íntima, recogimiento, visitando las iglesias.",2021-03-26
806,807,1,5,5,Y la policía podría cerrar iglesias si se producen aglomeraciones.,2021-03-26
807,808,1,5,5,"El laboratorio de pruebas del sr. Sánchez, del sr. Iglesias y de la sra. Arrimadas, de Podemos, PSOE y Ciudadanos no es una buena noticia.",2021-03-25
808,809,1,5,5,Iglesias ha anunciado que dejará el escaño antes que la vicepresidencia antes del martes.,2021-03-24
809,810,1,5,5,Iglesias asistía a su último pleno.,2021-03-24
810,811,1,5,5,"Iglesias se marcha con las espadas en alto: advierte que denunciará al secretario general del PP por un presunto delito de cohecho, dicen en Podemos, por comprar tránsfugas de Vox y de Ciudadanos.",2021-03-24
811,812,1,5,5,"Y en la tribuna, el adiós de Iglesias es un homenaje a los que lucharon contra el fascismo.",2021-03-24
812,813,1,5,5,"Iglesias cierra una etapa, un ciclo político.",2021-03-24
813,814,1,5,5,Iglesias dejará su escaño en los próximos días.,2021-03-24
814,815,1,5,5,"Iglesias cierra un ciclo político, cierra una etapa, deja el congreso, donde llegó hace 5 años, y se marcha con las espadas en alto . anunciado que presentará una denuncia contra secretario general del PP por comprar diputados.",2021-03-24
815,816,1,5,5,"Ya desde su llegada al hemiciclo, todo indicaba que hoy no era un pleno más para Iglesias.",2021-03-24
816,817,1,5,5,"Despedida a la que Iglesias responde con una denuncia contra García Egea, por un presunto delito de cohecho por comprar, dicen en Podemos, tránsfugas de C's y de Vox.",2021-03-24
817,818,1,5,5,"Y como era día de despedidas, no ha faltado la de Iglesias desde la tribuna.",2021-03-24
818,819,1,5,5,"Se publica su último disco, un trabajo inspirado en una peregrinación de la soprano a iglesias de Armenia y Artsaj.",2021-03-24
819,820,1,5,5,"La ley electoral obliga a Iglesias, cabeza de lista por Unidas Podemos, a dejar la vicepresidencia segunda antes del 31 de marzo, fecha tope para la presentación de candidaturas.",2021-03-23
820,821,1,5,5,"-Si el número uno manda poco en el PSOE, imagino que el dos muchomenos El PP no da credibilidad al veto de Gabilondo a Iglesias.",2021-03-23
